A,B,C,D,E,F,G,H,I,J,K,L,M
3417.154437,-4.55E-13,101189.2901,99933.03777,-0.723247198,0.838562619,295.9239577,73.29063417,16.32443803,42.18517094,99.96534381,5.11E-07,27.63785907
3355.844862,0,101182.1431,99926.89953,-0.644932933,0.795269401,295.8478106,73.87095475,18.96689597,43.13874741,99.62067911,0.000919628,25.66036788
3277.266801,-4.55E-13,101174.9931,99920.75798,-0.566656916,0.752057733,295.7717025,74.45113391,21.60863267,44.09138004,99.27633992,0.001837725,23.18957194
3218.264359,0,101162.5225,99908.64327,-0.557187904,0.855554139,295.7656437,74.77688391,22.95284561,43.34603298,99.51760168,0.000918607,26.84831564
3185.439539,0,101150.0425,99896.51917,-0.547679267,0.959041962,295.759619,75.10243537,24.29609794,42.60212962,99.75870947,0,44.22284243
3100.935793,-4.55E-13,101120.6307,99867.50447,-0.46688407,1.047089402,295.8150308,75.07081184,23.91121265,44.45543844,99.72280652,0,41.0226656
3045.457609,0,101165.1523,99904.69443,-0.458979663,1.741851379,295.4225639,75.05629762,28.21633261,52.53628776,100,0.15441096,35.85267179
2956.060943,0,101121.5934,99862.90031,-0.600720957,1.726969626,295.5905933,74.42730644,27.20244202,52.69425541,100,0.153491989,32.13579976
2930.758556,0,101078.038,99821.11009,-0.74239338,1.712082202,295.7585799,73.79894584,26.18728365,52.85130514,100,0.152604933,33.07837283
2938.426004,0,101040.5968,99786.33656,-0.76016723,1.686991034,295.8494328,74.3049929,22.8913863,51.35701984,100,0.209130962,9.571647118
2978.266706,0,101003.1639,99751.56922,-0.777867385,1.661924726,295.940284,74.8109565,19.59782264,49.86225305,100,0.265576313,58.47054108
3085.549343,0,100980.5168,99727.9251,-0.662990262,1.681580488,296.0279605,75.16676532,20.50257617,47.5012707,100,0.176881166,40.26885026
3143.336361,0,100957.8767,99704.28926,-0.548125132,1.701195496,296.1156153,75.52244105,21.40827195,45.14073074,99.99998404,0.088213337,39.03852876
3199.272331,0,100947.7297,99695.55397,-0.454836547,1.647494966,296.1643506,75.63867928,24.00908195,43.57606898,99.97126051,0.048691279,39.08506109
3176.740629,1.319509966,100937.5891,99686.82406,-0.361506346,1.593920851,296.213054,75.75507199,26.60882923,42.01469475,99.94252582,0.009201644,23.58554281
3151.308396,2.639019931,100939.0891,99687.777,-0.193311102,1.767765392,296.2043775,76.14936023,27.29673805,46.36758886,99.89369934,0.028043556,20.80629685
3081.205084,23.49761626,100940.5939,99688.7342,-0.025120012,1.941607226,296.1956925,76.5439982,27.983932,50.71856096,99.84454177,0.046921977,37.40403734
3001.025378,44.35621258,100950.7409,99697.3489,0.135598462,2.110578402,296.171516,77.5678129,27.38507024,51.61182273,99.19972706,0.131480801,27.92081339
2968.033684,77.17610958,100960.8859,99705.96292,0.296187584,2.279462199,296.1472935,78.59223405,26.78570823,52.50532824,98.55496501,0.216068985,33.22436111
2991.712523,109.9960066,100967.2977,99713.33351,0.22407326,2.291149405,296.0403818,80.70764287,25.28640352,53.83733412,98.00493266,0.353477073,27.93346417
3087.731665,160.6541219,100973.7005,99720.6943,0.151894724,2.3026091,295.9335572,82.8224721,23.78743071,55.16800561,97.45520349,0.490848397,35.48195656
3179.378778,211.3122372,100964.0829,99710.43548,-0.035801994,1.904777424,295.9835866,83.89460445,22.88553836,54.09809678,97.45088878,0.562080456,32.48958434
3381.810031,272.8136908,100954.4547,99700.16782,-0.223403149,1.507080189,296.0337356,84.96577599,21.98327501,53.02825458,97.44674322,0.633136095,33.07818976
3649.240007,334.3151445,100925.837,99674.01488,-0.239087399,1.351244531,296.2990592,84.3084407,20.41359148,52.07825752,97.74689616,0.386812124,41.80638358
3857.166916,393.0292444,100897.2176,99647.85935,-0.254754345,1.195490232,296.5644098,83.6508961,18.84314761,51.12978953,98.04729085,0.14062066,35.76241928
3971.537092,451.7433443,100865.3352,99617.03876,-0.239291301,1.186102379,296.878498,82.6168108,15.90485026,52.93212188,98.78258202,0.13280816,50.37733665
4026.915107,490.172188,100833.4532,99586.21846,-0.223759505,1.176789561,297.1925793,81.58257317,12.96782945,54.73281945,99.51758279,0.12498366,32.92141829
4052.781396,528.6010317,100802.1297,99555.90963,-0.084543075,1.302462616,297.4941675,80.274282,12.32731269,53.59254298,99.7301269,0.095571895,15.55848813
4097.62385,552.29732,100770.8057,99525.60025,0.054689908,1.428081882,297.7956733,78.96640324,11.68716932,52.45333682,99.94250348,0.066180045,30.13834413
4114.155056,575.9936083,100738.6292,99494.27672,0.223701868,1.45693485,297.9487027,78.40047383,11.71876903,53.23960446,99.85346524,0.072613868,71.1429985
3990.759897,536.0874578,100706.4566,99462.95702,0.392674114,1.485697553,298.101626,77.83514758,11.75099823,54.02726037,99.76374245,0.079050756,46.62741124
3839.527716,496.1813073,100681.2507,99438.54232,0.490203708,1.352074885,298.0637437,78.35491523,12.91568764,57.31239272,98.4425101,0.090999285,0
3974.700687,451.4433305,100656.0497,99414.13163,0.587616974,1.218521037,298.0258393,78.87449422,14.07988319,60.59488181,97.12246095,0.102977686,108.0797938
4081.422927,406.7053536,100639.6085,99396.95516,0.475758739,1.208776338,297.9483393,79.05467951,14.35561995,59.12214358,97.93099919,0.168694745,95.57374085
4101.457872,375.5217022,100623.1697,99379.78217,0.363813268,1.199019423,297.8708199,79.23501876,14.63151788,57.64957927,98.73854171,0.234374528,40.12545297
4091.19332,344.3380508,100610.9932,99368.86747,0.094930783,1.16728494,297.7583199,79.69230993,15.19734847,56.48991162,97.75479465,0.232995999,31.49483672
4028.974211,313.0387624,100598.8136,99357.94824,-0.173861682,1.135587071,297.6457989,80.14992443,15.76349181,55.33014385,96.77118084,0.231660361,13.4063035
3990.312681,281.739474,100580.9312,99338.90413,-0.280707647,1.1697561,297.495593,81.18920091,16.89228211,53.99024385,96.0272779,0.30748742,10.05009616
3988.270961,254.5660738,100563.0424,99319.85403,-0.387495466,1.203954555,297.3454081,82.22825311,18.02019078,52.65101603,95.28295448,0.38328614,23.17240087
3988.962142,227.3926736,100533.4836,99290.05403,-0.389679075,1.291089476,297.2329081,82.86385017,17.56207196,52.52104838,93.7821986,0.408102316,61.53430722
3911.791906,173.1778827,100503.9283,99260.25784,-0.391867271,1.37813595,297.1203775,83.49942222,17.10351192,52.39252045,92.28381711,0.432904451,15.66281331
3826.33504,118.9630917,100480.7518,99237.30784,-0.402307977,1.306067897,296.9527304,84.09001046,15.85120368,54.85403221,95.05697005,0.432444789,15.98738339
3791.010447,75.11710242,100457.573,99214.35561,-0.412798382,1.234109151,296.785141,84.67998016,14.59842952,57.31415053,97.82785073,0.431901002,26.29766741
3754.415146,31.27111314,100430.073,99187.39384,-0.512698253,1.358792439,296.7212292,84.15720369,12.50744776,57.2674623,96.51092426,0.280016767,25.30792957
3698.722421,15.88395027,100402.5668,99160.42616,-0.612513999,1.483353913,296.6574055,83.63403585,10.41770504,57.22070466,95.19533737,0.128221252,25.53728306
3655.059369,0.496787398,100363.9786,99122.80557,-0.56098904,1.388771537,296.752082,82.40680644,10.55700974,57.04909584,96.28966973,0.136033781,19.61191408
3582.959647,0.248393699,100325.3847,99085.17942,-0.509636321,1.29428953,296.8467048,81.18010782,10.69651471,56.87705697,97.3839191,0.143829843,29.78826616
3541.066199,-4.55E-13,100276.6494,99037.54412,-0.768144145,1.380373619,296.8448225,80.908299,11.19627971,55.93137462,98.32888086,0.122000785,45.05244636
3460.498902,0,100227.9125,98989.90749,-1.02656202,1.466491408,296.8429839,80.63609799,11.6948623,54.98613706,99.27337429,0.100192278,28.77842413
3398.98244,0,100176.3037,98939.86632,-1.123163462,1.61323779,296.9199251,79.65835681,10.0663023,54.84108412,99.375339,0.115357719,38.72140184
3318.830975,0,100124.6929,98889.82304,-1.219661482,1.759891438,296.9968554,78.68089305,8.438685354,54.69674366,99.47704601,0.130519076,26.09028748
3261.743503,0,100069.5193,98835.99951,-1.130106277,1.739715703,297.0541789,78.20249599,8.507617237,55.83415837,99.11515189,0.138331708,28.96940834
3188.452141,0,100014.3518,98782.18106,-1.040540423,1.719530183,297.1115026,77.7241044,8.577075697,56.97127427,98.75356733,0.146150468,19.80695938
3124.271016,0,99969.86941,98737.49576,-0.931820071,1.681741495,297.1691791,77.25555734,9.593848815,57.57084192,98.94887027,0.164992276,35.45686673
3048.883441,0,99963.60392,98731.86862,1.086358017,2.512996188,297.7426369,78.32997805,16.16535553,59.65067726,99.90811217,0.676391736,22.03505434
2963.142901,0,99938.88921,98707.15097,1.288941782,2.182346835,297.6185193,78.76694276,16.85614201,59.56738608,99.95119452,0.533928354,29.43532054
2947.050569,0,99914.1831,98682.44101,1.491537949,1.851648917,297.4943173,79.204612,17.54845395,59.48351567,99.99421066,0.391542075,10.92179578
2953.248089,0,99904.94192,98671.55277,1.716446125,1.433581534,297.218435,80.90973553,20.98508453,58.35760096,99.91809889,0.387865457,27.6984663
3039.812442,0,99895.70575,98660.6697,1.941233215,1.01572307,296.9425575,82.6149407,24.42112551,57.2314836,99.84204776,0.38419701,22.0782692
3105.592185,0,99895.4734,98659.06676,1.948184215,0.973708341,296.6754398,84.46701717,26.79646081,55.74078948,99.87507717,0.395226422,39.39860819
3181.475714,0,99895.24735,98657.47054,1.955165865,0.931667296,296.4083711,86.3188677,29.17302639,54.25011292,99.90811297,0.406205282,43.20016909
3210.518684,0,99906.35323,98667.97937,2.017287983,0.842284943,296.2292829,87.76426182,33.76288522,52.79100703,99.95263356,0.326242194,28.46253698
3230.033804,1.050291912,99917.46201,98678.48994,2.079371969,0.752964655,296.0501997,89.20961766,38.35205708,51.33376891,99.99684458,0.246359783,34.83586089
3191.578122,2.100583824,99933.79437,98692.13994,2.072857057,0.775298655,295.8802585,90.58610589,41.70539238,53.23663362,99.48414752,0.311617136,32.07518832
3137.924185,19.05512987,99950.13177,98705.79616,2.066299278,0.797668818,295.7103254,91.96249707,45.05947127,55.14077089,98.97150152,0.377148437,41.90451099
3022.63367,36.00967591,99975.55824,98730.64322,1.982623013,0.885097401,295.5548842,93.16428236,49.75128303,59.33424736,98.55071623,0.93551182,30.66115606
2965.708627,56.89384945,100000.9847,98755.48978,1.899016931,0.972601132,295.399504,94.3655919,54.44023851,63.52531034,98.12914825,1.49450786,27.85620803
2988.091727,77.778023,100026.3553,98779.43978,1.941669019,1.195297809,295.3537687,94.71101543,53.99073263,63.37451328,96.29953649,3.191656243,23.68686544
3075.953083,116.8785834,100051.7227,98803.38735,1.984238099,1.417880786,295.3080759,95.05608449,53.54216341,63.22248316,94.47002206,4.887103494,40.33865729
3180.719605,155.9791439,100071.3344,98822.96382,1.877475246,1.435919018,295.3388112,94.76345213,54.77866047,60.85216551,92.81560441,3.52221673,27.7779664
3359.587726,210.5253468,100090.941,98842.53523,1.770885098,1.453874128,295.3695576,94.4707294,56.01479611,58.48206647,91.16044876,2.157738971,29.63854628
3623.12372,265.0715498,100101.1498,98853.00582,1.974991216,1.322290925,295.4202635,94.01541764,56.60073729,56.50524588,88.17762817,1.5290625,41.94628096
3794.051868,315.4263125,100111.3574,98863.47513,2.179078908,1.190690632,295.4709469,93.56028541,57.18621691,54.53177345,85.19337625,0.900889502,35.6154328
3881.896762,365.7810752,100119.2985,98871.64866,2.350019114,1.028345367,295.4812999,93.42814424,56.94135514,58.58163522,79.63414683,1.178463031,135.7381559
3907.691266,463.0950003,100127.2402,98879.82223,2.520924024,0.866009421,295.4916724,93.29590159,56.69636532,62.62875918,74.0743717,1.456334252,184.0660194
3940.086135,560.4089254,100136.0637,98888.07223,2.628331553,0.72043818,295.5372312,92.98111335,56.22100356,61.75057094,67.53284523,2.269753223,190.5739414
3942.92436,580.0302651,100144.8848,98896.31976,2.735648139,0.574912258,295.5827238,92.6666364,55.74569326,60.87296075,60.99889031,3.082674594,122.0861378
3955.569924,599.6516047,100149.326,98900.11682,2.679357845,0.510915705,295.509165,92.91215993,55.3629815,61.0352431,68.08615207,3.000413858,63.18161968
3827.301391,572.0359534,100153.7668,98903.9144,2.623065088,0.446934791,295.4356183,93.1575557,54.98113498,61.1958408,75.1685398,2.917962406,47.82284163
3654.592688,544.4203021,100157.5315,98908.6644,2.562340382,0.411087879,295.383883,93.17311158,56.15587028,58.32575845,73.48252509,2.492410935,10.51508707
3755.477356,598.5046811,100161.2964,98913.41337,2.501620578,0.375246861,295.3321993,93.18844285,57.32991465,55.4563008,71.79583461,2.066871209,53.66226039
3867.6949,652.5890601,100165.3552,98916.31043,2.449720196,0.350008655,295.3733758,92.79968991,57.26098818,53.71068315,68.89343167,1.662459592,41.50871852
3911.730339,619.3867677,100169.4156,98919.20966,2.397736929,0.32477246,295.4145176,92.41118467,57.19168233,51.96665164,65.98040941,1.258210606,39.06091978
3915.175559,586.1844753,100176.2979,98926.00672,2.196643664,0.303152842,295.3933412,92.46829349,56.43987056,53.07606634,43.96323492,1.146536783,34.33963461
3869.975338,706.7378092,100183.1771,98932.80133,1.995630864,0.281516491,295.372255,92.52505511,55.68822315,54.18422563,21.9522142,1.034872406,46.67315777
3907.780449,827.2911431,100184.2359,98935.19839,1.939374658,0.229776344,295.5136079,91.95719923,55.23225257,53.03388445,11.0118434,0.940203583,37.94337794
3928.255225,741.0982112,100185.2981,98937.59742,1.883058983,0.178007285,295.654853,91.3898282,54.77602348,51.8838321,0.077529046,0.845512037,204.8898608
3892.292744,654.9052792,100192.4157,98943.54448,1.719758163,0.074225496,295.6019706,91.69469878,53.85474995,51.25337916,0.038753752,0.709943066,246.7284881
3801.817865,516.4227595,100199.5343,98949.4926,1.556370339,-0.029444648,295.5490531,91.99973568,52.93255252,50.62236773,0.004021141,0.574371542,142.7171234
3680.584714,377.9402399,100208.299,98957.35142,1.236463395,0.067733197,295.4327883,92.60396509,50.34826134,48.98662655,7.242074111,0.434205659,18.91144456
3615.98433,235.9260455,100217.0769,98965.22354,0.91664936,0.164857116,295.3164613,93.20856075,47.76518168,47.35175223,14.48942757,0.294064542,33.07789671
3572.927157,93.911851,100249.5769,98997.00295,0.763980272,0.164971234,295.0879024,94.47202251,47.36161992,47.27635517,38.46835107,0.198476307,50.38787956
3520.67302,47.5460586,100282.0711,99028.77722,0.611273475,0.165073501,294.8593615,95.7351003,46.95733771,47.19947093,62.42848371,0.102957516,47.40431609
3490.462185,1.1802662,100304.1299,99051.29781,0.390728387,0.143855768,294.6629497,96.30739735,45.25697594,44.44713857,52.58386606,0.132369281,34.64649238
3437.245689,0.5901331,100326.1885,99073.81748,0.170280772,0.12262869,294.4665802,96.87943992,43.55866064,41.69694485,42.75419844,0.161740196,36.5830696
3388.955114,0,100347.8061,99094.68512,0.125187801,0.084588349,294.3462861,96.99364874,45.54193711,42.79414779,59.81962491,0.117622549,26.39187745
3307.461375,0,100369.4162,99115.54501,0.080052878,0.046493582,294.2260006,97.10785663,47.52442133,43.89034545,76.87619371,0.073523284,14.0896536
3236.672041,-4.55E-13,100377.3279,99122.44795,-0.040554498,-0.089513835,294.1211476,97.22037722,48.08164192,43.17803368,77.99780547,0.062493873,45.43581873
3153.652022,0,100385.2173,99129.32914,-0.16126946,-0.225409364,294.0163223,97.33279353,48.63683199,42.46472301,79.12012572,0.051467269,33.74271639
3109.819542,0,100352.7761,99097.07031,-0.475530348,-0.160020933,293.9612047,97.25761412,45.53912317,39.95437595,81.5170169,0.045493004,36.10392516
3059.699503,0,100320.3452,99064.82181,-0.789503099,-0.094758611,293.9060821,97.18240478,42.44285525,37.44527394,83.91040793,0.039516953,29.08667998
2994.294543,0,100306.3746,99051.1424,-0.585116787,-0.256364762,293.8420821,97.05335772,41.93877584,37.17600629,80.00702851,0.030325776,31.02439697
2897.095652,0,100316.6871,99064.57072,-0.570511805,0.538622156,294.1913479,93.55970629,28.05265159,33.43711672,75.85097063,0,28.9599043
2822.601244,0,100282.893,99033.04425,-0.715251334,0.574479091,294.1823479,93.39102393,27.0760957,33.25544613,77.2698618,0,16.74757769
2752.121604,-4.55E-13,100249.1073,99001.52429,-0.859851594,0.610228546,294.173317,93.2225552,26.10057143,33.07495555,78.68666741,0,4.917183247
2750.153197,0,100230.5191,98981.71547,-0.753906368,0.452621046,294.1086111,93.43839344,26.98090378,35.01730555,76.35152917,0,22.91625136
2853.54063,-4.55E-13,100211.939,98961.91574,-0.648002106,0.295104424,294.0439248,93.65409184,27.86177229,36.95940065,74.02163598,0,48.75501177
2924.192002,-4.55E-13,100208.0861,98958.4775,-0.615793453,0.301077077,294.0144248,93.61823596,29.70719582,38.44291535,81.12756833,0,41.18621732
3002.861116,-4.55E-13,100204.2371,98955.04301,-0.583662911,0.307129892,293.9849637,93.58228717,31.55191565,39.92595654,88.22966145,0,38.90388924
3097.68727,0,100207.443,98958.3489,-0.692052986,0.457393951,294.0254931,93.37920188,32.13066565,40.55713595,88.42497027,0,34.29372333
3056.978681,1.915400275,100210.6407,98961.64705,-0.800430642,0.607570702,294.0660271,93.17611317,32.70798751,41.18843743,88.61857729,2.55E-07,11.32125653
3031.131289,3.830800549,100199.2584,98951.03822,-0.886467052,0.600681199,294.1148801,92.96687199,30.71608751,42.03934331,85.75064494,0.000459814,35.51109483
2974.45669,40.88469007,100187.8884,98940.44096,-0.972321567,0.593725435,294.1637715,92.75783371,28.72647334,42.89176031,82.88700419,0.000919373,29.07243793
2833.242637,77.9385796,100198.859,98950.63213,-0.730945794,0.467565607,294.2818009,92.91380724,30.84906745,46.46267502,87.74396596,0.001378932,13.84284026
2713.68796,131.3056179,100209.8301,98960.82415,-0.489707972,0.341498641,294.3998866,93.06962722,32.97214267,50.03143673,92.59795894,0.001843852,24.94709319
2723.358747,184.6726561,100221.6242,98972.53298,-0.496646411,0.382491843,294.6193278,92.94920957,35.96070737,49.72696909,92.11110894,0.011954146,34.86873815
2736.624695,256.9247555,100233.4159,98984.2394,-0.503593788,0.423427464,294.8388011,92.82857301,38.94860069,49.42210053,91.62323212,0.022089971,20.80186146
2755.466841,329.1768549,100240.9159,98991.62763,-0.526622438,0.360775582,295.1160658,92.3141083,40.72867128,48.39600053,89.28809976,0.078156148,34.62489013
